"","hh_ID","week_number","calories_total","member_1_ID","hh_members","avg_calories_pp","pct_fish","pct_meat","pct_protein","num_submissions"
"2042",222258,5,2719.5,"uuid:822cd5d9-63dd-4e7d-832d-45e08f3749a3",3,906.5,0,0,0,3
"2043",222258,6,1490,"uuid:822cd5d9-63dd-4e7d-832d-45e08f3749a3",3,496.666666666667,0,1,1,1
"2044",222258,7,3825,"uuid:822cd5d9-63dd-4e7d-832d-45e08f3749a3",3,1275,0,0,0,2
"2045",223262,14,1538.18143,"uuid:b38ee7d6-d838-4741-a3c3-8221a8ac1233",4,384.5453575,0.25,0,0.25,4
"2046",223262,17,2611.511628,"uuid:b38ee7d6-d838-4741-a3c3-8221a8ac1233",4,652.877907,0,0.5,0.5,2
"2047",223262,18,2748.60532,"uuid:b38ee7d6-d838-4741-a3c3-8221a8ac1233",4,687.15133,0.5,0.5,1,2
"2048",223262,19,777.7142856,"uuid:b38ee7d6-d838-4741-a3c3-8221a8ac1233",4,194.4285714,0,1,1,1
"2049",223262,20,2124.00000944734,"uuid:b38ee7d6-d838-4741-a3c3-8221a8ac1233",4,531.000002361834,0,0.5,0.5,2
"2050",223262,21,1895,"uuid:b38ee7d6-d838-4741-a3c3-8221a8ac1233",4,473.75,0,0,0,2
"2051",223262,22,2235,"uuid:b38ee7d6-d838-4741-a3c3-8221a8ac1233",4,558.75,0,1,1,1
"2052",223263,10,2800,"uuid:eccd70bf-2d04-4914-bc40-43259149fad5",5,560,0,0,0,1
"2053",223263,12,2980,"uuid:eccd70bf-2d04-4914-bc40-43259149fad5",5,596,0,1,1,1
"2054",223263,13,792.5,"uuid:eccd70bf-2d04-4914-bc40-43259149fad5",5,158.5,0,0,0,1
"2055",223263,22,2240,"uuid:eccd70bf-2d04-4914-bc40-43259149fad5",5,448,0,0,0,1
"2056",223263,8,2980,"uuid:eccd70bf-2d04-4914-bc40-43259149fad5",5,596,0,1,1,1
"2057",223265,10,3758.103806,"uuid:b9271d61-d2a4-4917-8cc4-3c32998ca245",3,1252.70126866667,0.333333333333333,0,0.333333333333333,3
"2058",223265,11,1220.860532,"uuid:b9271d61-d2a4-4917-8cc4-3c32998ca245",3,406.953510666667,0.5,0,0.5,2
"2059",223265,12,1897.7142856,"uuid:b9271d61-d2a4-4917-8cc4-3c32998ca245",3,632.571428533333,0,0.5,0.5,2
"2060",223265,13,4248.822146,"uuid:b9271d61-d2a4-4917-8cc4-3c32998ca245",3,1416.27404866667,0.333333333333333,0,0.333333333333333,3
"2061",223265,14,3021.7259136,"uuid:b9271d61-d2a4-4917-8cc4-3c32998ca245",3,1007.2419712,0,0.333333333333333,0.333333333333333,3
"2062",223265,15,1236,"uuid:b9271d61-d2a4-4917-8cc4-3c32998ca245",3,412,0,0.5,0.5,2
"2063",223265,16,2936.023256,"uuid:b9271d61-d2a4-4917-8cc4-3c32998ca245",3,978.674418666667,0,0,0,2
"2064",223265,17,1236,"uuid:b9271d61-d2a4-4917-8cc4-3c32998ca245",3,412,0,0.5,0.5,2
"2065",223265,18,3099.883788,"uuid:b9271d61-d2a4-4917-8cc4-3c32998ca245",3,1033.294596,0.333333333333333,0,0.333333333333333,3
"2066",223265,19,1220.860532,"uuid:b9271d61-d2a4-4917-8cc4-3c32998ca245",3,406.953510666667,0.5,0,0.5,2
"2067",223265,7,3783.5176893,"uuid:b9271d61-d2a4-4917-8cc4-3c32998ca245",3,1261.1725631,0.333333333333333,0,0.333333333333333,3
"2068",223265,8,3562.4371393,"uuid:b9271d61-d2a4-4917-8cc4-3c32998ca245",3,1187.47904643333,0.333333333333333,0,0.333333333333333,3
"2069",223265,9,3019.023256,"uuid:b9271d61-d2a4-4917-8cc4-3c32998ca245",3,1006.34108533333,0,0.5,0.5,2
"2070",223266,10,4432.7142856,"uuid:b7f51ddc-2d41-49c7-a848-6a83a9ed18af",4,1108.1785714,0,0.5,0.5,4
"2071",223266,11,3637.3755,"uuid:b7f51ddc-2d41-49c7-a848-6a83a9ed18af",4,909.343875,0.25,0,0.25,4
"2072",223266,12,2860,"uuid:b7f51ddc-2d41-49c7-a848-6a83a9ed18af",4,715,0,0.5,0.5,2
"2073",223266,13,3285,"uuid:b7f51ddc-2d41-49c7-a848-6a83a9ed18af",4,821.25,0,0,0,4
"2074",223266,14,3339.9623,"uuid:b7f51ddc-2d41-49c7-a848-6a83a9ed18af",4,834.990575,0.25,0.25,0.5,4
"2075",223266,15,3216.47284,"uuid:b7f51ddc-2d41-49c7-a848-6a83a9ed18af",4,804.11821,0.333333333333333,0,0.333333333333333,3
"2076",223266,16,1120,"uuid:b7f51ddc-2d41-49c7-a848-6a83a9ed18af",4,280,0,0,0,1
"2077",223266,17,3045,"uuid:b7f51ddc-2d41-49c7-a848-6a83a9ed18af",4,761.25,0,0,0,3
"2078",223266,18,3511.884256,"uuid:b7f51ddc-2d41-49c7-a848-6a83a9ed18af",4,877.971064,0.333333333333333,0,0.333333333333333,3
"2079",223266,19,2450.58055,"uuid:b7f51ddc-2d41-49c7-a848-6a83a9ed18af",4,612.6451375,0.333333333333333,0,0.333333333333333,3
"2080",223266,20,2635,"uuid:b7f51ddc-2d41-49c7-a848-6a83a9ed18af",4,658.75,0,0.333333333333333,0.333333333333333,3
"2081",223266,21,2926.08055,"uuid:b7f51ddc-2d41-49c7-a848-6a83a9ed18af",4,731.5201375,0.333333333333333,0,0.333333333333333,3
"2082",223266,22,1120,"uuid:b7f51ddc-2d41-49c7-a848-6a83a9ed18af",4,280,0,0,0,1
"2083",223266,23,3330.8055,"uuid:b7f51ddc-2d41-49c7-a848-6a83a9ed18af",4,832.701375,0.5,0,0.5,2
"2084",223266,7,3443.36,"uuid:b7f51ddc-2d41-49c7-a848-6a83a9ed18af",4,860.84,0,0.25,0.25,4
"2085",223266,8,2877.9246,"uuid:b7f51ddc-2d41-49c7-a848-6a83a9ed18af",4,719.48115,0.166666666666667,0,0.166666666666667,6
"2086",223266,9,1408.34,"uuid:b7f51ddc-2d41-49c7-a848-6a83a9ed18af",4,352.085,0,0,0,4
"2087",223267,16,2555.760532,"uuid:a57cab71-badc-46cd-8a6b-3842de25a76d",3,851.920177333333,0.333333333333333,0.333333333333333,0.666666666666667,3
"2088",223267,17,1155,"uuid:a57cab71-badc-46cd-8a6b-3842de25a76d",3,385,0,0,0,4
"2089",223267,19,3107.59178,"uuid:a57cab71-badc-46cd-8a6b-3842de25a76d",3,1035.86392666667,0.5,0,0.5,2
"2090",223267,21,1236,"uuid:a57cab71-badc-46cd-8a6b-3842de25a76d",3,412,0,0.5,0.5,2
"2091",223267,22,2128.60532,"uuid:a57cab71-badc-46cd-8a6b-3842de25a76d",3,709.535106666667,0.5,0,0.5,2
"2092",223267,23,1703.2857142,"uuid:a57cab71-badc-46cd-8a6b-3842de25a76d",3,567.761904733333,0,0.5,0.5,2
"2093",223267,24,4522.5,"uuid:a57cab71-badc-46cd-8a6b-3842de25a76d",3,1507.5,0,0.333333333333333,0.333333333333333,3
"2094",223267,25,2320,"uuid:a57cab71-badc-46cd-8a6b-3842de25a76d",3,773.333333333333,0,1,1,1
"2095",223267,36,438.3333333,"uuid:a57cab71-badc-46cd-8a6b-3842de25a76d",3,146.1111111,0,0,0,1
"2096",223267,37,500,"uuid:a57cab71-badc-46cd-8a6b-3842de25a76d",3,166.666666666667,0,0,0,1
"2097",223267,38,320,"uuid:a57cab71-badc-46cd-8a6b-3842de25a76d",3,106.666666666667,0,0,0,1
"2098",223267,39,100.860532,"uuid:a57cab71-badc-46cd-8a6b-3842de25a76d",3,33.6201773333333,1,0,1,1
"2099",223267,40,116,"uuid:a57cab71-badc-46cd-8a6b-3842de25a76d",3,38.6666666666667,0,1,1,1
"2100",223268,22,957.5,"uuid:c1aab697-003b-4535-887e-8d67bd413e43",5,191.5,0,0,0,2
"2101",223268,23,2362.7142856,"uuid:c1aab697-003b-4535-887e-8d67bd413e43",5,472.54285712,0,0.5,0.5,2
"2102",223268,25,1490,"uuid:c1aab697-003b-4535-887e-8d67bd413e43",5,298,0,1,1,1
"2103",223268,27,2347.9285712,"uuid:c1aab697-003b-4535-887e-8d67bd413e43",5,469.58571424,0,0.5,0.5,2
"2104",223268,28,1008.60532,"uuid:c1aab697-003b-4535-887e-8d67bd413e43",5,201.721064,1,0,1,1
"2105",223268,34,1120,"uuid:c1aab697-003b-4535-887e-8d67bd413e43",5,224,0,0,0,1
"2106",223268,36,2240,"uuid:c1aab697-003b-4535-887e-8d67bd413e43",5,448,0,0,0,1
"2107",223268,39,1490,"uuid:c1aab697-003b-4535-887e-8d67bd413e43",5,298,0,1,1,1
"2108",223269,10,8824.3246,"uuid:7ee59c51-0b8e-4265-aa11-d1c269c6a0e6",4,2206.08115,0.0833333333333333,0.0833333333333333,0.166666666666667,12
"2109",223269,11,5799.82338,"uuid:7ee59c51-0b8e-4265-aa11-d1c269c6a0e6",4,1449.955845,0.0666666666666667,0,0.0666666666666667,15
"2110",223269,12,6626.9,"uuid:7ee59c51-0b8e-4265-aa11-d1c269c6a0e6",4,1656.725,0,0.142857142857143,0.142857142857143,7
"2111",223269,13,5398,"uuid:7ee59c51-0b8e-4265-aa11-d1c269c6a0e6",4,1349.5,0,0.125,0.125,8
"2112",223269,14,3414.4623,"uuid:7ee59c51-0b8e-4265-aa11-d1c269c6a0e6",4,853.615575,0.166666666666667,0.166666666666667,0.333333333333333,6
"2113",223269,15,2422.5,"uuid:7ee59c51-0b8e-4265-aa11-d1c269c6a0e6",4,605.625,0,0.333333333333333,0.333333333333333,3
"2114",223269,16,6229.5,"uuid:7ee59c51-0b8e-4265-aa11-d1c269c6a0e6",4,1557.375,0,0.125,0.125,8
"2115",223269,17,5844,"uuid:7ee59c51-0b8e-4265-aa11-d1c269c6a0e6",4,1461,0,0.166666666666667,0.166666666666667,6
"2116",223269,18,7492.5,"uuid:7ee59c51-0b8e-4265-aa11-d1c269c6a0e6",4,1873.125,0,0.285714285714286,0.285714285714286,7
"2117",223269,19,4468.5,"uuid:7ee59c51-0b8e-4265-aa11-d1c269c6a0e6",4,1117.125,0,0.2,0.2,5
"2118",223269,20,5102.5,"uuid:7ee59c51-0b8e-4265-aa11-d1c269c6a0e6",4,1275.625,0,0.2,0.2,5
"2119",223269,21,4843.9623,"uuid:7ee59c51-0b8e-4265-aa11-d1c269c6a0e6",4,1210.990575,0.2,0.2,0.4,5
"2120",223269,22,2236.5,"uuid:7ee59c51-0b8e-4265-aa11-d1c269c6a0e6",4,559.125,0,0.25,0.25,4
"2121",223269,23,4591,"uuid:7ee59c51-0b8e-4265-aa11-d1c269c6a0e6",4,1147.75,0,0.25,0.25,4
"2122",223269,24,4432.5,"uuid:7ee59c51-0b8e-4265-aa11-d1c269c6a0e6",4,1108.125,0,0.25,0.25,4
"2123",223269,25,4591,"uuid:7ee59c51-0b8e-4265-aa11-d1c269c6a0e6",4,1147.75,0,0.25,0.25,4
"2124",223269,26,3851,"uuid:7ee59c51-0b8e-4265-aa11-d1c269c6a0e6",4,962.75,0,0,0,4
"2125",223269,27,2240,"uuid:7ee59c51-0b8e-4265-aa11-d1c269c6a0e6",4,560,0,0,0,1
"2126",223269,28,6672.5,"uuid:7ee59c51-0b8e-4265-aa11-d1c269c6a0e6",4,1668.125,0,0.2,0.2,5
"2127",223269,29,2240,"uuid:7ee59c51-0b8e-4265-aa11-d1c269c6a0e6",4,560,0,0,0,1
"2128",223269,30,2240,"uuid:7ee59c51-0b8e-4265-aa11-d1c269c6a0e6",4,560,0,0,0,1
"2129",223269,31,6626.710314,"uuid:7ee59c51-0b8e-4265-aa11-d1c269c6a0e6",4,1656.6775785,0.166666666666667,0.166666666666667,0.333333333333333,6
"2130",223269,32,3650,"uuid:7ee59c51-0b8e-4265-aa11-d1c269c6a0e6",4,912.5,0,0.333333333333333,0.333333333333333,3
"2131",223269,33,2240,"uuid:7ee59c51-0b8e-4265-aa11-d1c269c6a0e6",4,560,0,0,0,1
"2132",223269,34,2240,"uuid:7ee59c51-0b8e-4265-aa11-d1c269c6a0e6",4,560,0,0,0,1
"2133",223269,35,2240,"uuid:7ee59c51-0b8e-4265-aa11-d1c269c6a0e6",4,560,0,0,0,1
"2134",223269,36,2240,"uuid:7ee59c51-0b8e-4265-aa11-d1c269c6a0e6",4,560,0,0,0,1
"2135",223269,37,2240,"uuid:7ee59c51-0b8e-4265-aa11-d1c269c6a0e6",4,560,0,0,0,1
"2136",223269,38,2240,"uuid:7ee59c51-0b8e-4265-aa11-d1c269c6a0e6",4,560,0,0,0,1
"2137",223269,39,2882.5,"uuid:7ee59c51-0b8e-4265-aa11-d1c269c6a0e6",4,720.625,0,0,0,3
"2138",223269,40,3431,"uuid:7ee59c51-0b8e-4265-aa11-d1c269c6a0e6",4,857.75,0,0,0,3
"2139",223269,41,2240,"uuid:7ee59c51-0b8e-4265-aa11-d1c269c6a0e6",4,560,0,0,0,1
"2140",223269,42,2240,"uuid:7ee59c51-0b8e-4265-aa11-d1c269c6a0e6",4,560,0,0,0,1
"2141",223269,43,2480,"uuid:7ee59c51-0b8e-4265-aa11-d1c269c6a0e6",4,620,0,0,0,2
"2142",223269,44,2812,"uuid:7ee59c51-0b8e-4265-aa11-d1c269c6a0e6",4,703,0,0,0,3
"2143",223269,45,2490,"uuid:7ee59c51-0b8e-4265-aa11-d1c269c6a0e6",4,622.5,0,0,0,2
"2144",223269,46,2480,"uuid:7ee59c51-0b8e-4265-aa11-d1c269c6a0e6",4,620,0,0,0,2
"2145",223269,47,2480,"uuid:7ee59c51-0b8e-4265-aa11-d1c269c6a0e6",4,620,0,0,0,2
"2146",223269,48,2240,"uuid:7ee59c51-0b8e-4265-aa11-d1c269c6a0e6",4,560,0,0,0,1
"2147",223269,50,2480,"uuid:7ee59c51-0b8e-4265-aa11-d1c269c6a0e6",4,620,0,0,0,2
"2148",223269,6,4942.5,"uuid:7ee59c51-0b8e-4265-aa11-d1c269c6a0e6",4,1235.625,0,0.2,0.2,5
"2149",223269,7,6637.4142856,"uuid:7ee59c51-0b8e-4265-aa11-d1c269c6a0e6",4,1659.3535714,0,0.1,0.1,10
"2150",223269,8,5631.5,"uuid:7ee59c51-0b8e-4265-aa11-d1c269c6a0e6",4,1407.875,0,0.111111111111111,0.111111111111111,9
"2151",223269,9,8693.0742856,"uuid:7ee59c51-0b8e-4265-aa11-d1c269c6a0e6",4,2173.2685714,0,0.105263157894737,0.105263157894737,19
"2152",224283,15,1660,"uuid:670789f6-5d5e-4bc9-98ef-a2aa128d73d2",1,1660,0,0,0,2
"2153",224283,16,2267.6425712,"uuid:670789f6-5d5e-4bc9-98ef-a2aa128d73d2",1,2267.6425712,0,0.2,0.2,5
"2154",224283,17,1665.436,"uuid:670789f6-5d5e-4bc9-98ef-a2aa128d73d2",1,1665.436,0,0,0,13
"2155",224283,18,1101.68,"uuid:670789f6-5d5e-4bc9-98ef-a2aa128d73d2",1,1101.68,0,0,0,8
"2156",224283,19,920,"uuid:670789f6-5d5e-4bc9-98ef-a2aa128d73d2",1,920,0,0,0,2
"2157",224283,20,691.464,"uuid:670789f6-5d5e-4bc9-98ef-a2aa128d73d2",1,691.464,0,0,0,3
"2158",224283,22,972,"uuid:670789f6-5d5e-4bc9-98ef-a2aa128d73d2",1,972,0,0,0,3
"2159",224283,23,900,"uuid:670789f6-5d5e-4bc9-98ef-a2aa128d73d2",1,900,0,0,0,2
"2160",224283,24,690,"uuid:670789f6-5d5e-4bc9-98ef-a2aa128d73d2",1,690,0,0,0,2
"2161",224283,25,250,"uuid:670789f6-5d5e-4bc9-98ef-a2aa128d73d2",1,250,0,0,0,1
"2162",224283,26,660,"uuid:670789f6-5d5e-4bc9-98ef-a2aa128d73d2",1,660,0,0,0,1
"2163",224283,27,660,"uuid:670789f6-5d5e-4bc9-98ef-a2aa128d73d2",1,660,0,0,0,1
"2164",224283,28,660,"uuid:670789f6-5d5e-4bc9-98ef-a2aa128d73d2",1,660,0,0,0,1
"2165",224283,29,1545,"uuid:670789f6-5d5e-4bc9-98ef-a2aa128d73d2",1,1545,0,0,0,1
"2166",224283,30,430,"uuid:670789f6-5d5e-4bc9-98ef-a2aa128d73d2",1,430,0,0,0,1
"2167",224283,31,900,"uuid:670789f6-5d5e-4bc9-98ef-a2aa128d73d2",1,900,0,0,0,2
"2168",224283,32,1020,"uuid:670789f6-5d5e-4bc9-98ef-a2aa128d73d2",1,1020,0,0,0,2
"2169",224283,33,1317.49999995,"uuid:670789f6-5d5e-4bc9-98ef-a2aa128d73d2",1,1317.49999995,0,0,0,2
"2170",224283,34,430,"uuid:670789f6-5d5e-4bc9-98ef-a2aa128d73d2",1,430,0,0,0,1
"2171",224283,35,1330,"uuid:670789f6-5d5e-4bc9-98ef-a2aa128d73d2",1,1330,0,0,0,3
"2172",224283,36,1320,"uuid:670789f6-5d5e-4bc9-98ef-a2aa128d73d2",1,1320,0,0,0,1
"2173",224283,38,430,"uuid:670789f6-5d5e-4bc9-98ef-a2aa128d73d2",1,430,0,0,0,1
"2174",224283,39,155,"uuid:670789f6-5d5e-4bc9-98ef-a2aa128d73d2",1,155,0,0,0,1
"2175",224283,40,320,"uuid:670789f6-5d5e-4bc9-98ef-a2aa128d73d2",1,320,0,0,0,1
"2176",224283,41,660,"uuid:670789f6-5d5e-4bc9-98ef-a2aa128d73d2",1,660,0,0,0,1
"2177",224283,42,660,"uuid:670789f6-5d5e-4bc9-98ef-a2aa128d73d2",1,660,0,0,0,1
"2178",224283,43,0.51,"uuid:670789f6-5d5e-4bc9-98ef-a2aa128d73d2",1,0.51,0,0,0,1
"2179",224283,44,660,"uuid:670789f6-5d5e-4bc9-98ef-a2aa128d73d2",1,660,0,0,0,1
"2180",224283,45,660,"uuid:670789f6-5d5e-4bc9-98ef-a2aa128d73d2",1,660,0,0,0,1
"2181",224283,46,1230,"uuid:670789f6-5d5e-4bc9-98ef-a2aa128d73d2",1,1230,0,0,0,2
"2182",224283,47,564,"uuid:670789f6-5d5e-4bc9-98ef-a2aa128d73d2",1,564,0,0,0,2
"2183",224283,48,660,"uuid:670789f6-5d5e-4bc9-98ef-a2aa128d73d2",1,660,0,0,0,1
"2184",224283,49,340,"uuid:670789f6-5d5e-4bc9-98ef-a2aa128d73d2",1,340,0,0,0,1
"2185",224283,50,965,"uuid:670789f6-5d5e-4bc9-98ef-a2aa128d73d2",1,965,0,0,0,2
"2186",225285,10,4200.023256,"uuid:1fec9d04-e588-4977-a0fc-4d2a1fa352b8",3,1400.007752,0,0,0,8
"2187",225285,16,3835.523256,"uuid:1fec9d04-e588-4977-a0fc-4d2a1fa352b8",3,1278.507752,0,0,0,7
"2188",225285,17,4678.023256,"uuid:1fec9d04-e588-4977-a0fc-4d2a1fa352b8",3,1559.34108533333,0,0,0,2
"2189",225285,18,1120,"uuid:1fec9d04-e588-4977-a0fc-4d2a1fa352b8",3,373.333333333333,0,0,0,1
"2190",225285,19,1754,"uuid:1fec9d04-e588-4977-a0fc-4d2a1fa352b8",3,584.666666666667,0,0,0,2
"2191",225285,20,1120,"uuid:1fec9d04-e588-4977-a0fc-4d2a1fa352b8",3,373.333333333333,0,0,0,1
"2192",225285,21,2724.9623,"uuid:1fec9d04-e588-4977-a0fc-4d2a1fa352b8",3,908.320766666667,0.166666666666667,0.166666666666667,0.333333333333333,6
"2193",225285,22,4416.5,"uuid:1fec9d04-e588-4977-a0fc-4d2a1fa352b8",3,1472.16666666667,0,0,0,3
"2194",225285,23,1120,"uuid:1fec9d04-e588-4977-a0fc-4d2a1fa352b8",3,373.333333333333,0,0,0,1
"2195",225285,24,1754,"uuid:1fec9d04-e588-4977-a0fc-4d2a1fa352b8",3,584.666666666667,0,0,0,2
"2196",225285,25,1754,"uuid:1fec9d04-e588-4977-a0fc-4d2a1fa352b8",3,584.666666666667,0,0,0,2
"2197",225285,26,1879,"uuid:1fec9d04-e588-4977-a0fc-4d2a1fa352b8",3,626.333333333333,0,0,0,3
"2198",225285,27,3677.48115,"uuid:1fec9d04-e588-4977-a0fc-4d2a1fa352b8",3,1225.82705,0.125,0,0.125,8
"2199",225285,28,6684,"uuid:1fec9d04-e588-4977-a0fc-4d2a1fa352b8",3,2228,0,0.166666666666667,0.166666666666667,6
"2200",225285,29,3810.60634665,"uuid:1fec9d04-e588-4977-a0fc-4d2a1fa352b8",3,1270.20211555,0.166666666666667,0.166666666666667,0.333333333333333,6
"2201",225285,3,580.6046512,"uuid:1fec9d04-e588-4977-a0fc-4d2a1fa352b8",3,193.534883733333,0,0,0,1
"2202",225285,30,2994.6234,"uuid:1fec9d04-e588-4977-a0fc-4d2a1fa352b8",3,998.2078,0.25,0,0.25,4
"2203",225285,31,3691.1761,"uuid:1fec9d04-e588-4977-a0fc-4d2a1fa352b8",3,1230.39203333333,0.166666666666667,0,0.166666666666667,6
"2204",225285,32,2122.5,"uuid:1fec9d04-e588-4977-a0fc-4d2a1fa352b8",3,707.5,0,0,0,3
"2205",225285,33,5784.5,"uuid:1fec9d04-e588-4977-a0fc-4d2a1fa352b8",3,1928.16666666667,0,0.0714285714285714,0.0714285714285714,14
"2206",225285,35,2431.4623,"uuid:1fec9d04-e588-4977-a0fc-4d2a1fa352b8",3,810.487433333333,0.25,0,0.25,4
"2207",225285,36,5002.4623,"uuid:1fec9d04-e588-4977-a0fc-4d2a1fa352b8",3,1667.48743333333,0.142857142857143,0.142857142857143,0.285714285714286,7
"2208",225285,38,2012,"uuid:1fec9d04-e588-4977-a0fc-4d2a1fa352b8",3,670.666666666667,0,0,0,5
"2209",225285,39,1120,"uuid:1fec9d04-e588-4977-a0fc-4d2a1fa352b8",3,373.333333333333,0,0,0,1
"2210",225285,40,3217.5,"uuid:1fec9d04-e588-4977-a0fc-4d2a1fa352b8",3,1072.5,0,0.333333333333333,0.333333333333333,3
"2211",225285,41,3376,"uuid:1fec9d04-e588-4977-a0fc-4d2a1fa352b8",3,1125.33333333333,0,0,0,7
"2212",225285,42,1560.860532,"uuid:1fec9d04-e588-4977-a0fc-4d2a1fa352b8",3,520.286844,0.333333333333333,0,0.333333333333333,3
"2213",225285,43,4146.80266,"uuid:1fec9d04-e588-4977-a0fc-4d2a1fa352b8",3,1382.26755333333,0.2,0.2,0.4,5
"2214",225285,45,1120,"uuid:1fec9d04-e588-4977-a0fc-4d2a1fa352b8",3,373.333333333333,0,0,0,1
"2215",225285,46,1990.759178,"uuid:1fec9d04-e588-4977-a0fc-4d2a1fa352b8",3,663.586392666667,0.25,0,0.25,4
"2216",225285,47,2198.259178,"uuid:1fec9d04-e588-4977-a0fc-4d2a1fa352b8",3,732.753059333333,0.166666666666667,0,0.166666666666667,6
"2217",225285,48,2469,"uuid:1fec9d04-e588-4977-a0fc-4d2a1fa352b8",3,823,0,0.25,0.25,4
"2218",225285,49,1443.518356,"uuid:1fec9d04-e588-4977-a0fc-4d2a1fa352b8",3,481.172785333333,0.333333333333333,0,0.333333333333333,3
"2219",225287,10,164,"uuid:885fab8c-b5ff-4df9-a249-cf5d8cbd8bb9",6,27.3333333333333,0,0.5,0.5,2
"2220",225287,11,1490,"uuid:885fab8c-b5ff-4df9-a249-cf5d8cbd8bb9",6,248.333333333333,0,1,1,1
"2221",225287,12,504.30266,"uuid:885fab8c-b5ff-4df9-a249-cf5d8cbd8bb9",6,84.0504433333333,1,0,1,1
"2222",225287,13,1990.6761,"uuid:885fab8c-b5ff-4df9-a249-cf5d8cbd8bb9",6,331.77935,0.5,0,0.5,2
"2223",225287,14,593.79589,"uuid:885fab8c-b5ff-4df9-a249-cf5d8cbd8bb9",6,98.9659816666667,0.5,0,0.5,2
"2224",225287,15,1524,"uuid:885fab8c-b5ff-4df9-a249-cf5d8cbd8bb9",6,254,0,0.5,0.5,2
"2225",225287,16,1490,"uuid:885fab8c-b5ff-4df9-a249-cf5d8cbd8bb9",6,248.333333333333,0,1,1,1
"2226",225287,17,812,"uuid:885fab8c-b5ff-4df9-a249-cf5d8cbd8bb9",6,135.333333333333,0,1,1,1
"2227",225287,18,1490,"uuid:885fab8c-b5ff-4df9-a249-cf5d8cbd8bb9",6,248.333333333333,0,1,1,1
"2228",225287,19,1490,"uuid:885fab8c-b5ff-4df9-a249-cf5d8cbd8bb9",6,248.333333333333,0,1,1,1
"2229",225287,20,1383.9306,"uuid:885fab8c-b5ff-4df9-a249-cf5d8cbd8bb9",6,230.6551,0.5,0,0.5,2
"2230",225287,21,1226.96984,"uuid:885fab8c-b5ff-4df9-a249-cf5d8cbd8bb9",6,204.494973333333,0.333333333333333,0,0.333333333333333,3
"2231",225287,22,638.14602,"uuid:885fab8c-b5ff-4df9-a249-cf5d8cbd8bb9",6,106.35767,1,0,1,1
"2232",225287,23,2068.5,"uuid:885fab8c-b5ff-4df9-a249-cf5d8cbd8bb9",6,344.75,0,0.5,0.5,2
"2233",225287,24,1258.60532,"uuid:885fab8c-b5ff-4df9-a249-cf5d8cbd8bb9",6,209.767553333333,0.5,0,0.5,2
"2234",225287,25,655,"uuid:885fab8c-b5ff-4df9-a249-cf5d8cbd8bb9",6,109.166666666667,0,0.5,0.5,2
"2235",225287,26,1763,"uuid:885fab8c-b5ff-4df9-a249-cf5d8cbd8bb9",6,293.833333333333,0,0.5,0.5,2
"2236",225287,27,1660,"uuid:885fab8c-b5ff-4df9-a249-cf5d8cbd8bb9",6,276.666666666667,0,0.5,0.5,2
"2237",225287,28,1660,"uuid:885fab8c-b5ff-4df9-a249-cf5d8cbd8bb9",6,276.666666666667,0,0.5,0.5,2
"2238",225287,29,2005,"uuid:885fab8c-b5ff-4df9-a249-cf5d8cbd8bb9",6,334.166666666667,0,0.5,0.5,2
"2239",225287,3,1013.9246,"uuid:885fab8c-b5ff-4df9-a249-cf5d8cbd8bb9",6,168.987433333333,0.5,0,0.5,2
"2240",225287,30,703.14602,"uuid:885fab8c-b5ff-4df9-a249-cf5d8cbd8bb9",6,117.191003333333,0.5,0,0.5,2
"2241",225287,31,1249.30266,"uuid:885fab8c-b5ff-4df9-a249-cf5d8cbd8bb9",6,208.21711,0.5,0.5,1,2
"2242",225287,32,3310,"uuid:885fab8c-b5ff-4df9-a249-cf5d8cbd8bb9",6,551.666666666667,0,0.5,0.5,2
"2243",225287,33,1222.6761,"uuid:885fab8c-b5ff-4df9-a249-cf5d8cbd8bb9",6,203.77935,0.5,0,0.5,2
"2244",225287,34,1490,"uuid:885fab8c-b5ff-4df9-a249-cf5d8cbd8bb9",6,248.333333333333,0,1,1,1
"2245",225287,35,1660,"uuid:885fab8c-b5ff-4df9-a249-cf5d8cbd8bb9",6,276.666666666667,0,0.5,0.5,2
"2246",225287,36,170,"uuid:885fab8c-b5ff-4df9-a249-cf5d8cbd8bb9",6,28.3333333333333,0,0,0,1
"2247",225287,37,3988.60532,"uuid:885fab8c-b5ff-4df9-a249-cf5d8cbd8bb9",6,664.767553333333,0.5,0.5,1,2
"2248",225287,38,1073.60532,"uuid:885fab8c-b5ff-4df9-a249-cf5d8cbd8bb9",6,178.93422,0.5,0,0.5,2
"2249",225287,39,1440,"uuid:885fab8c-b5ff-4df9-a249-cf5d8cbd8bb9",6,240,0,0.5,0.5,2
"2250",225287,4,1013.9246,"uuid:885fab8c-b5ff-4df9-a249-cf5d8cbd8bb9",6,168.987433333333,0.5,0,0.5,2
"2251",225287,40,1503,"uuid:885fab8c-b5ff-4df9-a249-cf5d8cbd8bb9",6,250.5,0,0.5,0.5,2
"2252",225287,41,2782.373832,"uuid:885fab8c-b5ff-4df9-a249-cf5d8cbd8bb9",6,463.728972,0.5,0,0.5,2
"2253",225287,42,1650,"uuid:885fab8c-b5ff-4df9-a249-cf5d8cbd8bb9",6,275,0,0.5,0.5,2
